image_id,patient_id,image_path,processed_path,width,height,format,composition_label,label_source
US_00225,,gallstones\1Gallstones\a16 (6).jpg,gallstones\1Gallstones\a16 (6).jpg,1200,900,JPEG,,
US_00226,,gallstones\1Gallstones\a16 (7).jpg,gallstones\1Gallstones\a16 (7).jpg,1200,900,JPEG,,
US_00227,,gallstones\1Gallstones\a16 (8).jpg,gallstones\1Gallstones\a16 (8).jpg,1200,900,JPEG,,
US_00228,,gallstones\1Gallstones\a16 (9).jpg,gallstones\1Gallstones\a16 (9).jpg,1200,900,JPEG,,
US_00229,,gallstones\1Gallstones\a17 (1).jpg,gallstones\1Gallstones\a17 (1).jpg,1200,900,JPEG,,
US_00230,,gallstones\1Gallstones\a17 (10).jpg,gallstones\1Gallstones\a17 (10).jpg,1200,900,JPEG,,
US_00231,,gallstones\1Gallstones\a17 (11).jpg,gallstones\1Gallstones\a17 (11).jpg,1200,900,JPEG,,
US_00232,,gallstones\1Gallstones\a17 (12).jpg,gallstones\1Gallstones\a17 (12).jpg,1200,900,JPEG,,
US_00233,,gallstones\1Gallstones\a17 (13).jpg,gallstones\1Gallstones\a17 (13).jpg,1200,900,JPEG,,
US_00234,,gallstones\1Gallstones\a17 (14).jpg,gallstones\1Gallstones\a17 (14).jpg,1200,900,JPEG,,
US_00235,,gallstones\1Gallstones\a17 (15).jpg,gallstones\1Gallstones\a17 (15).jpg,1200,900,JPEG,,
US_00236,,gallstones\1Gallstones\a17 (16).jpg,gallstones\1Gallstones\a17 (16).jpg,1200,900,JPEG,,
US_00237,,gallstones\1Gallstones\a17 (17).jpg,gallstones\1Gallstones\a17 (17).jpg,1200,900,JPEG,,
US_00238,,gallstones\1Gallstones\a17 (18).jpg,gallstones\1Gallstones\a17 (18).jpg,1200,900,JPEG,,
US_00239,,gallstones\1Gallstones\a17 (19).jpg,gallstones\1Gallstones\a17 (19).jpg,1200,900,JPEG,,
US_00240,,gallstones\1Gallstones\a17 (2).jpg,gallstones\1Gallstones\a17 (2).jpg,1200,900,JPEG,,
US_00241,,gallstones\1Gallstones\a17 (20).jpg,gallstones\1Gallstones\a17 (20).jpg,1200,900,JPEG,,
US_00242,,gallstones\1Gallstones\a17 (21).jpg,gallstones\1Gallstones\a17 (21).jpg,1200,900,JPEG,,
US_00243,,gallstones\1Gallstones\a17 (22).jpg,gallstones\1Gallstones\a17 (22).jpg,1200,900,JPEG,,
US_00244,,gallstones\1Gallstones\a17 (23).jpg,gallstones\1Gallstones\a17 (23).jpg,1200,900,JPEG,,
US_00245,,gallstones\1Gallstones\a17 (24).jpg,gallstones\1Gallstones\a17 (24).jpg,1200,900,JPEG,,
US_00246,,gallstones\1Gallstones\a17 (3).jpg,gallstones\1Gallstones\a17 (3).jpg,1200,900,JPEG,,
US_00247,,gallstones\1Gallstones\a17 (4).jpg,gallstones\1Gallstones\a17 (4).jpg,1200,900,JPEG,,
US_00248,,gallstones\1Gallstones\a17 (5).jpg,gallstones\1Gallstones\a17 (5).jpg,1200,900,JPEG,,
US_00249,,gallstones\1Gallstones\a17 (6).jpg,gallstones\1Gallstones\a17 (6).jpg,1200,900,JPEG,,
US_00250,,gallstones\1Gallstones\a17 (7).jpg,gallstones\1Gallstones\a17 (7).jpg,1200,900,JPEG,,
US_00251,,gallstones\1Gallstones\a17 (8).jpg,gallstones\1Gallstones\a17 (8).jpg,1200,900,JPEG,,
US_00252,,gallstones\1Gallstones\a17 (9).jpg,gallstones\1Gallstones\a17 (9).jpg,1200,900,JPEG,,
US_00253,,gallstones\1Gallstones\a18 (1).jpg,gallstones\1Gallstones\a18 (1).jpg,1200,900,JPEG,,
US_00254,,gallstones\1Gallstones\a18 (10).jpg,gallstones\1Gallstones\a18 (10).jpg,1200,900,JPEG,,
US_00255,,gallstones\1Gallstones\a18 (11).jpg,gallstones\1Gallstones\a18 (11).jpg,1200,900,JPEG,,
US_00256,,gallstones\1Gallstones\a18 (12).jpg,gallstones\1Gallstones\a18 (12).jpg,1200,900,JPEG,,
US_00257,,gallstones\1Gallstones\a18 (13).jpg,gallstones\1Gallstones\a18 (13).jpg,1200,900,JPEG,,
US_00258,,gallstones\1Gallstones\a18 (14).jpg,gallstones\1Gallstones\a18 (14).jpg,1200,900,JPEG,,
US_00259,,gallstones\1Gallstones\a18 (15).jpg,gallstones\1Gallstones\a18 (15).jpg,1200,900,JPEG,,
US_00260,,gallstones\1Gallstones\a18 (16).jpg,gallstones\1Gallstones\a18 (16).jpg,1200,900,JPEG,,
US_00261,,gallstones\1Gallstones\a18 (17).jpg,gallstones\1Gallstones\a18 (17).jpg,1200,900,JPEG,,
US_00262,,gallstones\1Gallstones\a18 (18).jpg,gallstones\1Gallstones\a18 (18).jpg,1200,900,JPEG,,
US_00263,,gallstones\1Gallstones\a18 (19).jpg,gallstones\1Gallstones\a18 (19).jpg,1200,900,JPEG,,
US_00264,,gallstones\1Gallstones\a18 (2).jpg,gallstones\1Gallstones\a18 (2).jpg,1200,900,JPEG,,
US_00265,,gallstones\1Gallstones\a18 (20).jpg,gallstones\1Gallstones\a18 (20).jpg,1200,900,JPEG,,
US_00266,,gallstones\1Gallstones\a18 (21).jpg,gallstones\1Gallstones\a18 (21).jpg,1200,900,JPEG,,
US_00267,,gallstones\1Gallstones\a18 (22).jpg,gallstones\1Gallstones\a18 (22).jpg,1200,900,JPEG,,
US_00268,,gallstones\1Gallstones\a18 (23).jpg,gallstones\1Gallstones\a18 (23).jpg,1200,900,JPEG,,
US_00269,,gallstones\1Gallstones\a18 (24).jpg,gallstones\1Gallstones\a18 (24).jpg,1200,900,JPEG,,
US_00270,,gallstones\1Gallstones\a18 (25).jpg,gallstones\1Gallstones\a18 (25).jpg,1200,900,JPEG,,
US_00271,,gallstones\1Gallstones\a18 (26).jpg,gallstones\1Gallstones\a18 (26).jpg,1200,900,JPEG,,
US_00272,,gallstones\1Gallstones\a18 (27).jpg,gallstones\1Gallstones\a18 (27).jpg,1200,900,JPEG,,
US_00273,,gallstones\1Gallstones\a18 (28).jpg,gallstones\1Gallstones\a18 (28).jpg,1200,900,JPEG,,
US_00274,,gallstones\1Gallstones\a18 (29).jpg,gallstones\1Gallstones\a18 (29).jpg,1200,900,JPEG,,
US_00275,,gallstones\1Gallstones\a18 (3).jpg,gallstones\1Gallstones\a18 (3).jpg,1200,900,JPEG,,
US_00276,,gallstones\1Gallstones\a18 (30).jpg,gallstones\1Gallstones\a18 (30).jpg,1200,900,JPEG,,
US_00277,,gallstones\1Gallstones\a18 (31).jpg,gallstones\1Gallstones\a18 (31).jpg,1200,900,JPEG,,
US_00278,,gallstones\1Gallstones\a18 (32).jpg,gallstones\1Gallstones\a18 (32).jpg,1200,900,JPEG,,
US_00279,,gallstones\1Gallstones\a18 (33).jpg,gallstones\1Gallstones\a18 (33).jpg,1200,900,JPEG,,
US_00280,,gallstones\1Gallstones\a18 (34).jpg,gallstones\1Gallstones\a18 (34).jpg,1200,900,JPEG,,
US_00281,,gallstones\1Gallstones\a18 (35).jpg,gallstones\1Gallstones\a18 (35).jpg,1200,900,JPEG,,
US_00282,,gallstones\1Gallstones\a18 (36).jpg,gallstones\1Gallstones\a18 (36).jpg,1200,900,JPEG,,
US_00283,,gallstones\1Gallstones\a18 (37).jpg,gallstones\1Gallstones\a18 (37).jpg,1200,900,JPEG,,
US_00284,,gallstones\1Gallstones\a18 (38).jpg,gallstones\1Gallstones\a18 (38).jpg,1200,900,JPEG,,
US_00285,,gallstones\1Gallstones\a18 (39).jpg,gallstones\1Gallstones\a18 (39).jpg,1200,900,JPEG,,
US_00286,,gallstones\1Gallstones\a18 (4).jpg,gallstones\1Gallstones\a18 (4).jpg,1200,900,JPEG,,
US_00287,,gallstones\1Gallstones\a18 (40).jpg,gallstones\1Gallstones\a18 (40).jpg,1200,900,JPEG,,
US_00288,,gallstones\1Gallstones\a18 (41).jpg,gallstones\1Gallstones\a18 (41).jpg,1200,900,JPEG,,
US_00289,,gallstones\1Gallstones\a18 (42).jpg,gallstones\1Gallstones\a18 (42).jpg,1200,900,JPEG,,
US_00290,,gallstones\1Gallstones\a18 (43).jpg,gallstones\1Gallstones\a18 (43).jpg,1200,900,JPEG,,
US_00291,,gallstones\1Gallstones\a18 (44).jpg,gallstones\1Gallstones\a18 (44).jpg,1200,900,JPEG,,
US_00292,,gallstones\1Gallstones\a18 (45).jpg,gallstones\1Gallstones\a18 (45).jpg,1200,900,JPEG,,
US_00293,,gallstones\1Gallstones\a18 (46).jpg,gallstones\1Gallstones\a18 (46).jpg,1200,900,JPEG,,
US_00294,,gallstones\1Gallstones\a18 (47).jpg,gallstones\1Gallstones\a18 (47).jpg,1200,900,JPEG,,
US_00295,,gallstones\1Gallstones\a18 (48).jpg,gallstones\1Gallstones\a18 (48).jpg,1200,900,JPEG,,
US_00296,,gallstones\1Gallstones\a18 (5).jpg,gallstones\1Gallstones\a18 (5).jpg,1200,900,JPEG,,
US_00297,,gallstones\1Gallstones\a18 (6).jpg,gallstones\1Gallstones\a18 (6).jpg,1200,900,JPEG,,
US_00298,,gallstones\1Gallstones\a18 (7).jpg,gallstones\1Gallstones\a18 (7).jpg,1200,900,JPEG,,
US_00299,,gallstones\1Gallstones\a18 (8).jpg,gallstones\1Gallstones\a18 (8).jpg,1200,900,JPEG,,
US_00300,,gallstones\1Gallstones\a18 (9).jpg,gallstones\1Gallstones\a18 (9).jpg,1200,900,JPEG,,
US_00301,,gallstones\1Gallstones\a19 (1).jpg,gallstones\1Gallstones\a19 (1).jpg,1200,900,JPEG,,
US_00302,,gallstones\1Gallstones\a19 (10).jpg,gallstones\1Gallstones\a19 (10).jpg,1200,900,JPEG,,
US_00303,,gallstones\1Gallstones\a19 (11).jpg,gallstones\1Gallstones\a19 (11).jpg,1200,900,JPEG,,
US_00304,,gallstones\1Gallstones\a19 (12).jpg,gallstones\1Gallstones\a19 (12).jpg,1200,900,JPEG,,
US_00305,,gallstones\1Gallstones\a19 (13).jpg,gallstones\1Gallstones\a19 (13).jpg,1200,900,JPEG,,
US_00306,,gallstones\1Gallstones\a19 (14).jpg,gallstones\1Gallstones\a19 (14).jpg,1200,900,JPEG,,
US_00307,,gallstones\1Gallstones\a19 (15).jpg,gallstones\1Gallstones\a19 (15).jpg,1200,900,JPEG,,
US_00308,,gallstones\1Gallstones\a19 (16).jpg,gallstones\1Gallstones\a19 (16).jpg,1200,900,JPEG,,
US_00309,,gallstones\1Gallstones\a19 (17).jpg,gallstones\1Gallstones\a19 (17).jpg,1200,900,JPEG,,
US_00310,,gallstones\1Gallstones\a19 (18).jpg,gallstones\1Gallstones\a19 (18).jpg,1200,900,JPEG,,
US_00311,,gallstones\1Gallstones\a19 (19).jpg,gallstones\1Gallstones\a19 (19).jpg,1200,900,JPEG,,
US_00312,,gallstones\1Gallstones\a19 (2).jpg,gallstones\1Gallstones\a19 (2).jpg,1200,900,JPEG,,
US_00313,,gallstones\1Gallstones\a19 (20).jpg,gallstones\1Gallstones\a19 (20).jpg,1200,900,JPEG,,
US_00314,,gallstones\1Gallstones\a19 (21).jpg,gallstones\1Gallstones\a19 (21).jpg,1200,900,JPEG,,
US_00315,,gallstones\1Gallstones\a19 (22).jpg,gallstones\1Gallstones\a19 (22).jpg,1200,900,JPEG,,
US_00316,,gallstones\1Gallstones\a19 (23).jpg,gallstones\1Gallstones\a19 (23).jpg,1200,900,JPEG,,
US_00317,,gallstones\1Gallstones\a19 (24).jpg,gallstones\1Gallstones\a19 (24).jpg,1200,900,JPEG,,
US_00318,,gallstones\1Gallstones\a19 (25).jpg,gallstones\1Gallstones\a19 (25).jpg,1200,900,JPEG,,
US_00319,,gallstones\1Gallstones\a19 (26).jpg,gallstones\1Gallstones\a19 (26).jpg,1200,900,JPEG,,
US_00320,,gallstones\1Gallstones\a19 (27).jpg,gallstones\1Gallstones\a19 (27).jpg,1200,900,JPEG,,
US_00321,,gallstones\1Gallstones\a19 (28).jpg,gallstones\1Gallstones\a19 (28).jpg,1200,900,JPEG,,
US_00322,,gallstones\1Gallstones\a19 (29).jpg,gallstones\1Gallstones\a19 (29).jpg,1200,900,JPEG,,
US_00323,,gallstones\1Gallstones\a19 (3).jpg,gallstones\1Gallstones\a19 (3).jpg,1200,900,JPEG,,
US_00324,,gallstones\1Gallstones\a19 (30).jpg,gallstones\1Gallstones\a19 (30).jpg,1200,900,JPEG,,
US_00325,,gallstones\1Gallstones\a19 (31).jpg,gallstones\1Gallstones\a19 (31).jpg,1200,900,JPEG,,
US_00326,,gallstones\1Gallstones\a19 (32).jpg,gallstones\1Gallstones\a19 (32).jpg,1200,900,JPEG,,
US_00327,,gallstones\1Gallstones\a19 (33).jpg,gallstones\1Gallstones\a19 (33).jpg,1200,900,JPEG,,
US_00328,,gallstones\1Gallstones\a19 (34).jpg,gallstones\1Gallstones\a19 (34).jpg,1200,900,JPEG,,
US_00329,,gallstones\1Gallstones\a19 (35).jpg,gallstones\1Gallstones\a19 (35).jpg,1200,900,JPEG,,
US_00330,,gallstones\1Gallstones\a19 (36).jpg,gallstones\1Gallstones\a19 (36).jpg,1200,900,JPEG,,
US_00331,,gallstones\1Gallstones\a19 (37).jpg,gallstones\1Gallstones\a19 (37).jpg,1200,900,JPEG,,
US_00332,,gallstones\1Gallstones\a19 (38).jpg,gallstones\1Gallstones\a19 (38).jpg,1200,900,JPEG,,
US_00333,,gallstones\1Gallstones\a19 (39).jpg,gallstones\1Gallstones\a19 (39).jpg,1200,900,JPEG,,
US_00334,,gallstones\1Gallstones\a19 (4).jpg,gallstones\1Gallstones\a19 (4).jpg,1200,900,JPEG,,
US_00335,,gallstones\1Gallstones\a19 (40).jpg,gallstones\1Gallstones\a19 (40).jpg,1200,900,JPEG,,
US_00336,,gallstones\1Gallstones\a19 (41).jpg,gallstones\1Gallstones\a19 (41).jpg,1200,900,JPEG,,
US_00337,,gallstones\1Gallstones\a19 (42).jpg,gallstones\1Gallstones\a19 (42).jpg,1200,900,JPEG,,
US_00338,,gallstones\1Gallstones\a19 (43).jpg,gallstones\1Gallstones\a19 (43).jpg,1200,900,JPEG,,
US_00339,,gallstones\1Gallstones\a19 (44).jpg,gallstones\1Gallstones\a19 (44).jpg,1200,900,JPEG,,
US_00340,,gallstones\1Gallstones\a19 (45).jpg,gallstones\1Gallstones\a19 (45).jpg,1200,900,JPEG,,
US_00341,,gallstones\1Gallstones\a19 (46).jpg,gallstones\1Gallstones\a19 (46).jpg,1200,900,JPEG,,
US_00342,,gallstones\1Gallstones\a19 (47).jpg,gallstones\1Gallstones\a19 (47).jpg,1200,900,JPEG,,
US_00343,,gallstones\1Gallstones\a19 (48).jpg,gallstones\1Gallstones\a19 (48).jpg,1200,900,JPEG,,
US_00344,,gallstones\1Gallstones\a19 (5).jpg,gallstones\1Gallstones\a19 (5).jpg,1200,900,JPEG,,
US_00345,,gallstones\1Gallstones\a19 (6).jpg,gallstones\1Gallstones\a19 (6).jpg,1200,900,JPEG,,
US_00346,,gallstones\1Gallstones\a19 (7).jpg,gallstones\1Gallstones\a19 (7).jpg,1200,900,JPEG,,
US_00347,,gallstones\1Gallstones\a19 (8).jpg,gallstones\1Gallstones\a19 (8).jpg,1200,900,JPEG,,
US_00348,,gallstones\1Gallstones\a19 (9).jpg,gallstones\1Gallstones\a19 (9).jpg,1200,900,JPEG,,
US_00349,,gallstones\1Gallstones\a2 (1).jpg,gallstones\1Gallstones\a2 (1).jpg,1200,900,JPEG,,
US_00350,,gallstones\1Gallstones\a2 (10).jpg,gallstones\1Gallstones\a2 (10).jpg,1200,900,JPEG,,
US_00351,,gallstones\1Gallstones\a2 (11).jpg,gallstones\1Gallstones\a2 (11).jpg,1200,900,JPEG,,
US_00352,,gallstones\1Gallstones\a2 (12).jpg,gallstones\1Gallstones\a2 (12).jpg,1200,900,JPEG,,
US_00353,,gallstones\1Gallstones\a2 (13).jpg,gallstones\1Gallstones\a2 (13).jpg,1200,900,JPEG,,
US_00354,,gallstones\1Gallstones\a2 (14).jpg,gallstones\1Gallstones\a2 (14).jpg,1200,900,JPEG,,
US_00355,,gallstones\1Gallstones\a2 (15).jpg,gallstones\1Gallstones\a2 (15).jpg,1200,900,JPEG,,
US_00356,,gallstones\1Gallstones\a2 (16).jpg,gallstones\1Gallstones\a2 (16).jpg,1200,900,JPEG,,
US_00357,,gallstones\1Gallstones\a2 (17).jpg,gallstones\1Gallstones\a2 (17).jpg,1200,900,JPEG,,
US_00358,,gallstones\1Gallstones\a2 (18).jpg,gallstones\1Gallstones\a2 (18).jpg,1200,900,JPEG,,
US_00359,,gallstones\1Gallstones\a2 (19).jpg,gallstones\1Gallstones\a2 (19).jpg,1200,900,JPEG,,
US_00360,,gallstones\1Gallstones\a2 (2).jpg,gallstones\1Gallstones\a2 (2).jpg,1200,900,JPEG,,
US_00361,,gallstones\1Gallstones\a2 (20).jpg,gallstones\1Gallstones\a2 (20).jpg,1200,900,JPEG,,
US_00362,,gallstones\1Gallstones\a2 (21).jpg,gallstones\1Gallstones\a2 (21).jpg,1200,900,JPEG,,
US_00363,,gallstones\1Gallstones\a2 (22).jpg,gallstones\1Gallstones\a2 (22).jpg,1200,900,JPEG,,
US_00364,,gallstones\1Gallstones\a2 (23).jpg,gallstones\1Gallstones\a2 (23).jpg,1200,900,JPEG,,
US_00365,,gallstones\1Gallstones\a2 (24).jpg,gallstones\1Gallstones\a2 (24).jpg,1200,900,JPEG,,
US_00366,,gallstones\1Gallstones\a2 (25).jpg,gallstones\1Gallstones\a2 (25).jpg,1200,900,JPEG,,
US_00367,,gallstones\1Gallstones\a2 (26).jpg,gallstones\1Gallstones\a2 (26).jpg,1200,900,JPEG,,
US_00368,,gallstones\1Gallstones\a2 (27).jpg,gallstones\1Gallstones\a2 (27).jpg,1200,900,JPEG,,
US_00369,,gallstones\1Gallstones\a2 (28).jpg,gallstones\1Gallstones\a2 (28).jpg,1200,900,JPEG,,
US_00370,,gallstones\1Gallstones\a2 (29).jpg,gallstones\1Gallstones\a2 (29).jpg,1200,900,JPEG,,
US_00371,,gallstones\1Gallstones\a2 (3).jpg,gallstones\1Gallstones\a2 (3).jpg,1200,900,JPEG,,
US_00372,,gallstones\1Gallstones\a2 (30).jpg,gallstones\1Gallstones\a2 (30).jpg,1200,900,JPEG,,
US_00373,,gallstones\1Gallstones\a2 (31).jpg,gallstones\1Gallstones\a2 (31).jpg,1200,900,JPEG,,
US_00374,,gallstones\1Gallstones\a2 (32).jpg,gallstones\1Gallstones\a2 (32).jpg,1200,900,JPEG,,
US_00375,,gallstones\1Gallstones\a2 (33).jpg,gallstones\1Gallstones\a2 (33).jpg,1200,900,JPEG,,
US_00376,,gallstones\1Gallstones\a2 (34).jpg,gallstones\1Gallstones\a2 (34).jpg,1200,900,JPEG,,
US_00377,,gallstones\1Gallstones\a2 (35).jpg,gallstones\1Gallstones\a2 (35).jpg,1200,900,JPEG,,
US_00378,,gallstones\1Gallstones\a2 (36).jpg,gallstones\1Gallstones\a2 (36).jpg,1200,900,JPEG,,
US_00379,,gallstones\1Gallstones\a2 (37).jpg,gallstones\1Gallstones\a2 (37).jpg,1200,900,JPEG,,
US_00380,,gallstones\1Gallstones\a2 (38).jpg,gallstones\1Gallstones\a2 (38).jpg,1200,900,JPEG,,
US_00381,,gallstones\1Gallstones\a2 (39).jpg,gallstones\1Gallstones\a2 (39).jpg,1200,900,JPEG,,
US_00382,,gallstones\1Gallstones\a2 (4).jpg,gallstones\1Gallstones\a2 (4).jpg,1200,900,JPEG,,
US_00383,,gallstones\1Gallstones\a2 (40).jpg,gallstones\1Gallstones\a2 (40).jpg,1200,900,JPEG,,
US_00384,,gallstones\1Gallstones\a2 (41).jpg,gallstones\1Gallstones\a2 (41).jpg,1200,900,JPEG,,
US_00385,,gallstones\1Gallstones\a2 (42).jpg,gallstones\1Gallstones\a2 (42).jpg,1200,900,JPEG,,
US_00386,,gallstones\1Gallstones\a2 (43).jpg,gallstones\1Gallstones\a2 (43).jpg,1200,900,JPEG,,
US_00387,,gallstones\1Gallstones\a2 (44).jpg,gallstones\1Gallstones\a2 (44).jpg,1200,900,JPEG,,
US_00388,,gallstones\1Gallstones\a2 (45).jpg,gallstones\1Gallstones\a2 (45).jpg,1200,900,JPEG,,
US_00389,,gallstones\1Gallstones\a2 (46).jpg,gallstones\1Gallstones\a2 (46).jpg,1200,900,JPEG,,
US_00390,,gallstones\1Gallstones\a2 (47).jpg,gallstones\1Gallstones\a2 (47).jpg,1200,900,JPEG,,
US_00391,,gallstones\1Gallstones\a2 (48).jpg,gallstones\1Gallstones\a2 (48).jpg,1200,900,JPEG,,
US_00392,,gallstones\1Gallstones\a2 (5).jpg,gallstones\1Gallstones\a2 (5).jpg,1200,900,JPEG,,
US_00393,,gallstones\1Gallstones\a2 (6).jpg,gallstones\1Gallstones\a2 (6).jpg,1200,900,JPEG,,
US_00394,,gallstones\1Gallstones\a2 (7).jpg,gallstones\1Gallstones\a2 (7).jpg,1200,900,JPEG,,
US_00395,,gallstones\1Gallstones\a2 (8).jpg,gallstones\1Gallstones\a2 (8).jpg,1200,900,JPEG,,
US_00396,,gallstones\1Gallstones\a2 (9).jpg,gallstones\1Gallstones\a2 (9).jpg,1200,900,JPEG,,
US_00397,,gallstones\1Gallstones\a20 (1).jpg,gallstones\1Gallstones\a20 (1).jpg,1200,900,JPEG,,
US_00398,,gallstones\1Gallstones\a20 (10).jpg,gallstones\1Gallstones\a20 (10).jpg,1200,900,JPEG,,
US_00399,,gallstones\1Gallstones\a20 (11).jpg,gallstones\1Gallstones\a20 (11).jpg,1200,900,JPEG,,
US_00400,,gallstones\1Gallstones\a20 (12).jpg,gallstones\1Gallstones\a20 (12).jpg,1200,900,JPEG,,
US_00401,,gallstones\1Gallstones\a20 (13).jpg,gallstones\1Gallstones\a20 (13).jpg,1200,900,JPEG,,
US_00402,,gallstones\1Gallstones\a20 (14).jpg,gallstones\1Gallstones\a20 (14).jpg,1200,900,JPEG,,
US_00403,,gallstones\1Gallstones\a20 (15).jpg,gallstones\1Gallstones\a20 (15).jpg,1200,900,JPEG,,
US_00404,,gallstones\1Gallstones\a20 (16).jpg,gallstones\1Gallstones\a20 (16).jpg,1200,900,JPEG,,
US_00405,,gallstones\1Gallstones\a20 (17).jpg,gallstones\1Gallstones\a20 (17).jpg,1200,900,JPEG,,
US_00406,,gallstones\1Gallstones\a20 (18).jpg,gallstones\1Gallstones\a20 (18).jpg,1200,900,JPEG,,
US_00407,,gallstones\1Gallstones\a20 (19).jpg,gallstones\1Gallstones\a20 (19).jpg,1200,900,JPEG,,
US_00408,,gallstones\1Gallstones\a20 (2).jpg,gallstones\1Gallstones\a20 (2).jpg,1200,900,JPEG,,
US_00409,,gallstones\1Gallstones\a20 (20).jpg,gallstones\1Gallstones\a20 (20).jpg,1200,900,JPEG,,
US_00410,,gallstones\1Gallstones\a20 (21).jpg,gallstones\1Gallstones\a20 (21).jpg,1200,900,JPEG,,
US_00411,,gallstones\1Gallstones\a20 (22).jpg,gallstones\1Gallstones\a20 (22).jpg,1200,900,JPEG,,
US_00412,,gallstones\1Gallstones\a20 (23).jpg,gallstones\1Gallstones\a20 (23).jpg,1200,900,JPEG,,
US_00413,,gallstones\1Gallstones\a20 (24).jpg,gallstones\1Gallstones\a20 (24).jpg,1200,900,JPEG,,
US_00414,,gallstones\1Gallstones\a20 (3).jpg,gallstones\1Gallstones\a20 (3).jpg,1200,900,JPEG,,
US_00415,,gallstones\1Gallstones\a20 (4).jpg,gallstones\1Gallstones\a20 (4).jpg,1200,900,JPEG,,
US_00416,,gallstones\1Gallstones\a20 (5).jpg,gallstones\1Gallstones\a20 (5).jpg,1200,900,JPEG,,
US_00417,,gallstones\1Gallstones\a20 (6).jpg,gallstones\1Gallstones\a20 (6).jpg,1200,900,JPEG,,
US_00418,,gallstones\1Gallstones\a20 (7).jpg,gallstones\1Gallstones\a20 (7).jpg,1200,900,JPEG,,
US_00419,,gallstones\1Gallstones\a20 (8).jpg,gallstones\1Gallstones\a20 (8).jpg,1200,900,JPEG,,
US_00420,,gallstones\1Gallstones\a20 (9).jpg,gallstones\1Gallstones\a20 (9).jpg,1200,900,JPEG,,
US_00421,,gallstones\1Gallstones\a21 (1).jpg,gallstones\1Gallstones\a21 (1).jpg,1200,900,JPEG,,
US_00422,,gallstones\1Gallstones\a21 (10).jpg,gallstones\1Gallstones\a21 (10).jpg,1200,900,JPEG,,
US_00423,,gallstones\1Gallstones\a21 (11).jpg,gallstones\1Gallstones\a21 (11).jpg,1200,900,JPEG,,
US_00424,,gallstones\1Gallstones\a21 (12).jpg,gallstones\1Gallstones\a21 (12).jpg,1200,900,JPEG,,
US_00425,,gallstones\1Gallstones\a21 (13).jpg,gallstones\1Gallstones\a21 (13).jpg,1200,900,JPEG,,
US_00426,,gallstones\1Gallstones\a21 (14).jpg,gallstones\1Gallstones\a21 (14).jpg,1200,900,JPEG,,
US_00427,,gallstones\1Gallstones\a21 (15).jpg,gallstones\1Gallstones\a21 (15).jpg,1200,900,JPEG,,
US_00428,,gallstones\1Gallstones\a21 (16).jpg,gallstones\1Gallstones\a21 (16).jpg,1200,900,JPEG,,
US_00429,,gallstones\1Gallstones\a21 (17).jpg,gallstones\1Gallstones\a21 (17).jpg,1200,900,JPEG,,
US_00430,,gallstones\1Gallstones\a21 (18).jpg,gallstones\1Gallstones\a21 (18).jpg,1200,900,JPEG,,
US_00431,,gallstones\1Gallstones\a21 (19).jpg,gallstones\1Gallstones\a21 (19).jpg,1200,900,JPEG,,
US_00432,,gallstones\1Gallstones\a21 (2).jpg,gallstones\1Gallstones\a21 (2).jpg,1200,900,JPEG,,
US_00433,,gallstones\1Gallstones\a21 (20).jpg,gallstones\1Gallstones\a21 (20).jpg,1200,900,JPEG,,
US_00434,,gallstones\1Gallstones\a21 (21).jpg,gallstones\1Gallstones\a21 (21).jpg,1200,900,JPEG,,
US_00435,,gallstones\1Gallstones\a21 (22).jpg,gallstones\1Gallstones\a21 (22).jpg,1200,900,JPEG,,
US_00436,,gallstones\1Gallstones\a21 (23).jpg,gallstones\1Gallstones\a21 (23).jpg,1200,900,JPEG,,
US_00437,,gallstones\1Gallstones\a21 (24).jpg,gallstones\1Gallstones\a21 (24).jpg,1200,900,JPEG,,
US_00438,,gallstones\1Gallstones\a21 (25).jpg,gallstones\1Gallstones\a21 (25).jpg,1200,900,JPEG,,
US_00439,,gallstones\1Gallstones\a21 (26).jpg,gallstones\1Gallstones\a21 (26).jpg,1200,900,JPEG,,
US_00440,,gallstones\1Gallstones\a21 (27).jpg,gallstones\1Gallstones\a21 (27).jpg,1200,900,JPEG,,
US_00441,,gallstones\1Gallstones\a21 (28).jpg,gallstones\1Gallstones\a21 (28).jpg,1200,900,JPEG,,
US_00442,,gallstones\1Gallstones\a21 (29).jpg,gallstones\1Gallstones\a21 (29).jpg,1200,900,JPEG,,
US_00443,,gallstones\1Gallstones\a21 (3).jpg,gallstones\1Gallstones\a21 (3).jpg,1200,900,JPEG,,
US_00444,,gallstones\1Gallstones\a21 (30).jpg,gallstones\1Gallstones\a21 (30).jpg,1200,900,JPEG,,
US_00445,,gallstones\1Gallstones\a21 (31).jpg,gallstones\1Gallstones\a21 (31).jpg,1200,900,JPEG,,
US_00446,,gallstones\1Gallstones\a21 (32).jpg,gallstones\1Gallstones\a21 (32).jpg,1200,900,JPEG,,
US_00447,,gallstones\1Gallstones\a21 (33).jpg,gallstones\1Gallstones\a21 (33).jpg,1200,900,JPEG,,
US_00448,,gallstones\1Gallstones\a21 (34).jpg,gallstones\1Gallstones\a21 (34).jpg,1200,900,JPEG,,
US_00449,,gallstones\1Gallstones\a21 (35).jpg,gallstones\1Gallstones\a21 (35).jpg,1200,900,JPEG,,
